-2148.251686259515
-2653.09905586524
-2178.6806705950835
-2065.5181371049243
-2035.1334126497923
-2035.543968140214
-2033.0759563127583
-2024.8401850565215
-1987.8673544386993
-2012.1036321744975
-2002.4680456275019
-1996.3478080712819
-2009.153581305049
-2004.7579783259957
-1996.417993092837
-1996.3880537679909
-2000.7234619206472
-1988.2705980422218
-1996.8121891960027
-1981.0452151555228
-1979.7938885560063
-1996.2944028418772
-1987.6272303634616
-1993.9208381655303
-2012.2009557050974
-1969.0293478124654
-1999.5448572505472
-1999.1989162081122
-1993.8574428206302
-1982.436691957456
-1972.498879506402
-1990.144741493857
-1980.3762633778183
-1966.1192950521038
-1985.7635162165816
-1977.0153269218365
-1985.6941939936326
-1972.7035797124022
-1981.309452333723
-1968.9636066581238
-1950.5759384802668
-1969.7009153908225
-1953.8802162656098
-1975.6840443397014
-1944.1798338257954
-1965.2768937018789
-1931.4365005695372
-1964.9835842669524
-1952.2919001713142
-1951.2167389833382
-1954.2291569517843
-1955.3620364398137
-1960.7583597524688
-1943.0683874821452
-1956.5868025909706
-1964.546869176427
-1951.7623729163643
-1940.3455896087842
-1955.5192941868538
-1942.0519288600306
